_u,_v,re(NearPoyntingZ)*0.000025[irrad_W_per_m2]
-0.186869,-0.00505051,2.87641e-05
-0.176768,-0.00505051,3.24709e-05
-0.166667,-0.00505051,3.67631e-05
-0.156566,-0.00505051,4.17464e-05
-0.146465,-0.00505051,4.75517e-05
-0.136364,-0.00505051,5.43446e-05
-0.126263,-0.00505051,6.23328e-05
-0.116162,-0.00505051,7.17414e-05
-0.106061,-0.00505051,8.28647e-05
-0.0959596,-0.00505051,9.60944e-05
-0.0858586,-0.00505051,0.00011185
-0.0757576,-0.00505051,0.000130631
-0.0656566,-0.00505051,0.000153034
-0.0555556,-0.00505051,0.000179602
-0.0454545,-0.00505051,0.000210254
-0.0353535,-0.00505051,0.000243372
-0.0252525,-0.00505051,0.000275347
-0.0151515,-0.00505051,0.00030134
-0.00505051,-0.00505051,0.000316611
0.00505051,-0.00505051,0.000318134
0.0151515,-0.00505051,0.000305331
0.0252525,-0.00505051,0.000279713
0.0353535,-0.00505051,0.000245761
0.0454545,-0.00505051,0.000209146
0.0555556,-0.00505051,0.000175316
0.0656566,-0.00505051,0.000147298
0.0757576,-0.00505051,0.000125273
0.0858586,-0.00505051,0.000107956
0.0959596,-0.00505051,9.3952e-05
0.106061,-0.00505051,8.22783e-05
0.116162,-0.00505051,7.23425e-05
0.126263,-0.00505051,6.37871e-05
0.136364,-0.00505051,5.61768e-05
0.146465,-0.00505051,4.95658e-05
0.156566,-0.00505051,4.37426e-05
0.166667,-0.00505051,3.86273e-05
0.176768,-0.00505051,3.41469e-05
0.186869,-0.00505051,3.02322e-05
0.19697,-0.00505051,2.6818e-05
0.207071,-0.00505051,2.3843e-05
0.217172,-0.00505051,2.12507e-05
0.227273,-0.00505051,1.89906e-05
0.237374,-0.00505051,1.70174e-05
0.247475,-0.00505051,1.52916e-05
0.257576,-0.00505051,1.37633e-05
0.267677,-0.00505051,1.24362e-05
0.277778,-0.00505051,1.12633e-05
0.287879,-0.00505051,1.02257e-05
0.29798,-0.00505051,9.3063e-06
0.308081,-0.00505051,8.49023e-06
0.318182,-0.00505051,7.76428e-06
0.328283,-0.00505051,7.117e-06
0.338384,-0.00505051,6.53847e-06
0.348485,-0.00505051,6.02009e-06
0.358586,-0.00505051,5.55447e-06
0.368687,-0.00505051,5.13521e-06
0.378788,-0.00505051,4.75676e-06
0.388889,-0.00505051,4.41422e-06
0.39899,-0.00505051,4.10399e-06
0.409091,-0.00505051,3.82181e-06
0.419192,-0.00505051,3.56464e-06
0.429293,-0.00505051,3.32981e-06
0.439394,-0.00505051,3.11499e-06
0.449495,-0.00505051,2.91811e-06
0.459596,-0.00505051,2.73736e-06
0.469697,-0.00505051,2.57114e-06
0.479798,-0.00505051,2.41803e-06
0.489899,-0.00505051,2.27677e-06
0.5,-0.00505051,2.14624e-06
-0.5,0.00505051,2.2052e-06
-0.489899,0.00505051,2.33677e-06
-0.479798,0.00505051,2.4789e-06
-0.469697,0.00505051,2.63265e-06
-0.459596,0.00505051,2.79923e-06
-0.449495,0.00505051,2.97999e-06
-0.439394,0.00505051,3.17644e-06
-0.429293,0.00505051,3.39032e-06
-0.419192,0.00505051,3.62355e-06
-0.409091,0.00505051,3.87833e-06
-0.39899,0.00505051,4.15718e-06
-0.388889,0.00505051,4.46291e-06
-0.378788,0.00505051,4.79875e-06
-0.368687,0.00505051,5.16915e-06
-0.358586,0.00505051,5.5779e-06
-0.348485,0.00505051,6.03016e-06
-0.338384,0.00505051,6.53171e-06
-0.328283,0.00505051,7.08917e-06
-0.318182,0.00505051,7.71022e-06
-0.308081,0.00505051,8.40373e-06
-0.29798,0.00505051,9.17992e-06
-0.287879,0.00505051,1.00506e-05
-0.277778,0.00505051,1.10294e-05
-0.267677,0.00505051,1.2132e-05
-0.257576,0.00505051,1.33763e-05
-0.247475,0.00505051,1.47957e-05
-0.237374,0.00505051,1.64029e-05
-0.227273,0.00505051,1.82368e-05
-0.217172,0.00505051,2.03336e-05
-0.207071,0.00505051,2.27361e-05
-0.19697,0.00505051,2.54933e-05
-0.186869,0.00505051,2.86624e-05
-0.176768,0.00505051,3.23101e-05
-0.166667,0.00505051,3.65141e-05
-0.156566,0.00505051,4.13673e-05
-0.146465,0.00505051,4.69824e-05
-0.136364,0.00505051,5.35008e-05
-0.126263,0.00505051,6.11019e-05
-0.116162,0.00505051,7.00499e-05
-0.106061,0.00505051,8.05776e-05
-0.0959596,0.00505051,9.31427e-05
-0.0858586,0.00505051,0.000108314
-0.0757576,0.00505051,0.000126869
-0.0656566,0.00505051,0.000149809
-0.0555556,0.00505051,0.000178125
-0.0454545,0.00505051,0.000211988
-0.0353535,0.00505051,0.000249466
-0.0252525,0.00505051,0.000285775
-0.0151515,0.00505051,0.000314225
-0.00505051,0.00505051,0.00032868
0.00505051,0.00505051,0.000326022
0.0151515,0.00505051,0.000307526
0.0252525,0.00505051,0.000276962
0.0353535,0.00505051,0.000240708
0.0454545,0.00505051,0.000204555
0.0555556,0.00505051,0.000172687
0.0656566,0.00505051,0.000146848
0.0757576,0.00505051,0.00012653
0.0858586,0.00505051,0.000110255
0.0959596,0.00505051,9.66826e-05
0.106061,0.00505051,8.49717e-05
0.116162,0.00505051,7.46824e-05
0.126263,0.00505051,6.55917e-05
0.136364,0.00505051,5.7579e-05
0.146465,0.00505051,5.06056e-05
0.156566,0.00505051,4.45112e-05
0.166667,0.00505051,3.91966e-05
0.176768,0.00505051,3.457e-05
0.186869,0.00505051,3.05471e-05
0.19697,0.00505051,2.7051e-05
0.207071,0.00505051,2.40126e-05
0.217172,0.00505051,2.13704e-05
0.227273,0.00505051,1.90701e-05
0.237374,0.00505051,1.70646e-05
0.247475,0.00505051,1.53126e-05
0.257576,0.00505051,1.37716e-05
0.267677,0.00505051,1.24305e-05
0.277778,0.00505051,1.12499e-05
0.287879,0.00505051,1.02085e-05
0.29798,0.00505051,9.28767e-06
0.308081,0.00505051,8.47142e-06
0.318182,0.00505051,7.74596e-06
0.328283,0.00505051,7.09945e-06
0.338384,0.00505051,6.52176e-06
0.348485,0.00505051,6.00419e-06
0.358586,0.00505051,5.53928e-06
0.368687,0.00505051,5.12061e-06
0.378788,0.00505051,4.74265e-06
0.388889,0.00505051,4.40041e-06
0.39899,0.00505051,4.09034e-06
0.409091,0.00505051,3.80857e-06
0.419192,0.00505051,3.55198e-06
0.429293,0.00505051,3.31783e-06
0.439394,0.00505051,3.10374e-06
0.449495,0.00505051,2.90762e-06
0.459596,0.00505051,2.72763e-06
0.469697,0.00505051,2.56214e-06
0.479798,0.00505051,2.40972e-06
0.489899,0.00505051,2.26911e-06
0.5,0.00505051,2.13919e-06
-0.5,0.0151515,2.19851e-06
-0.489899,0.0151515,2.32957e-06
-0.479798,0.0151515,2.47113e-06
-0.469697,0.0151515,2.62426e-06
-0.459596,0.0151515,2.79015e-06
-0.449495,0.0151515,2.97013e-06
-0.439394,0.0151515,3.16572e-06
-0.429293,0.0151515,3.37863e-06
-0.419192,0.0151515,3.61078e-06
-0.409091,0.0151515,3.86435e-06
-0.39899,0.0151515,4.14181e-06
-0.388889,0.0151515,4.446e-06
-0.378788,0.0151515,4.78011e-06
-0.368687,0.0151515,5.14741e-06
-0.358586,0.0151515,5.55335e-06
-0.348485,0.0151515,6.00234e-06
-0.338384,0.0151515,6.50004e-06
-0.328283,0.0151515,7.05299e-06
-0.318182,0.0151515,7.66872e-06
-0.308081,0.0151515,8.35594e-06
-0.29798,0.0151515,9.1247e-06
-0.287879,0.0151515,9.98662e-06
-0.277778,0.0151515,1.09551e-05
-0.267677,0.0151515,1.20456e-05
-0.257576,0.0151515,1.32758e-05
-0.247475,0.0151515,1.46736e-05
-0.237374,0.0151515,1.62538e-05
-0.227273,0.0151515,1.80527e-05
-0.217172,0.0151515,2.01045e-05
-0.207071,0.0151515,2.24486e-05
-0.19697,0.0151515,2.51299e-05
-0.186869,0.0151515,2.82002e-05
-0.176768,0.0151515,3.17188e-05
-0.166667,0.0151515,3.57541e-05
-0.156566,0.0151515,4.03858e-05
-0.146465,0.0151515,4.57098e-05
-0.136364,0.0151515,5.18441e-05
-0.126263,0.0151515,5.89394e-05
-0.116162,0.0151515,6.72524e-05
-0.106061,0.0151515,7.69279e-05
-0.0959596,0.0151515,8.84644e-05
-0.0858586,0.0151515,0.000102462
-0.0757576,0.0151515,0.000119781
-0.0656566,0.0151515,0.000141556
-0.0555556,0.0151515,0.000168915
-0.0454545,0.0151515,0.00020206
-0.0353535,0.0151515,0.00023885
-0.0252525,0.0151515,0.000274037
-0.0151515,0.0151515,0.000300489
-0.00505051,0.0151515,0.000311981
0.00505051,0.0151515,0.000305711
0.0151515,0.0151515,0.000284493
0.0252525,0.0151515,0.000253747
0.0353535,0.0151515,0.000220237
0.0454545,0.0151515,0.000188813
0.0555556,0.0151515,0.000162108
0.0656566,0.0151515,0.000140658
0.0757576,0.0151515,0.000123475
0.0858586,0.0151515,0.000109134
0.0959596,0.0151515,9.65729e-05
0.106061,0.0151515,8.5268e-05
0.116162,0.0151515,7.50448e-05
0.126263,0.0151515,6.5866e-05
0.136364,0.0151515,5.7704e-05
0.146465,0.0151515,5.06039e-05
0.156566,0.0151515,4.44047e-05
0.166667,0.0151515,3.90171e-05
0.176768,0.0151515,3.43473e-05
0.186869,0.0151515,3.03045e-05
0.19697,0.0151515,2.6805e-05
0.207071,0.0151515,2.37738e-05
0.217172,0.0151515,2.11451e-05
0.227273,0.0151515,1.88615e-05
0.237374,0.0151515,1.68739e-05
0.247475,0.0151515,1.51397e-05
0.257576,0.0151515,1.36241e-05
0.267677,0.0151515,1.22982e-05
0.277778,0.0151515,1.11315e-05
0.287879,0.0151515,1.01027e-05
0.29798,0.0151515,9.19309e-06
0.308081,0.0151515,8.38681e-06
0.318182,0.0151515,7.6702e-06
0.328283,0.0151515,7.03153e-06
0.338384,0.0151515,6.46079e-06
0.348485,0.0151515,5.94938e-06
0.358586,0.0151515,5.48993e-06
0.368687,0.0151515,5.0761e-06
0.378788,0.0151515,4.70244e-06
0.388889,0.0151515,4.36193e-06
0.39899,0.0151515,4.05521e-06
0.409091,0.0151515,3.77652e-06
0.419192,0.0151515,3.52276e-06
0.429293,0.0151515,3.29121e-06
0.439394,0.0151515,3.07949e-06
0.449495,0.0151515,2.88552e-06
0.459596,0.0151515,2.70749e-06
0.469697,0.0151515,2.54379e-06
0.479798,0.0151515,2.393e-06
0.489899,0.0151515,2.25387e-06
0.5,0.0151515,2.1253e-06
-0.5,0.0252525,2.18584e-06
-0.489899,0.0252525,2.31579e-06
-0.479798,0.0252525,2.45611e-06
-0.469697,0.0252525,2.60785e-06
-0.459596,0.0252525,2.77219e-06
-0.449495,0.0252525,2.95043e-06
-0.439394,0.0252525,3.14407e-06
-0.429293,0.0252525,3.35476e-06
-0.419192,0.0252525,3.58442e-06
-0.409091,0.0252525,3.83516e-06
-0.39899,0.0252525,4.10943e-06
-0.388889,0.0252525,4.40997e-06
-0.378788,0.0252525,4.73994e-06
-0.368687,0.0252525,5.10241e-06
-0.358586,0.0252525,5.50244e-06
-0.348485,0.0252525,5.94455e-06
-0.338384,0.0252525,6.43424e-06
-0.328283,0.0252525,6.97783e-06
-0.318182,0.0252525,7.58258e-06
-0.308081,0.0252525,8.25691e-06
-0.29798,0.0252525,9.01051e-06
-0.287879,0.0252525,9.85457e-06
-0.277778,0.0252525,1.0802e-05
-0.267677,0.0252525,1.18678e-05
-0.257576,0.0252525,1.30691e-05
-0.247475,0.0252525,1.4425e-05
-0.237374,0.0252525,1.5958e-05
-0.227273,0.0252525,1.76983e-05
-0.217172,0.0252525,1.96767e-05
-0.207071,0.0252525,2.19288e-05
-0.19697,0.0252525,2.44948e-05
-0.186869,0.0252525,2.74203e-05
-0.176768,0.0252525,3.07566e-05
-0.166667,0.0252525,3.45623e-05
-0.156566,0.0252525,3.89042e-05
-0.146465,0.0252525,4.38607e-05
-0.136364,0.0252525,4.95269e-05
-0.126263,0.0252525,5.60236e-05
-0.116162,0.0252525,6.35894e-05
-0.106061,0.0252525,7.22999e-05
-0.0959596,0.0252525,8.26337e-05
-0.0858586,0.0252525,9.51285e-05
-0.0757576,0.0252525,0.000110552
-0.0656566,0.0252525,0.000129893
-0.0555556,0.0252525,0.000154064
-0.0454545,0.0252525,0.000183057
-0.0353535,0.0252525,0.000214715
-0.0252525,0.0252525,0.000244195
-0.0151515,0.0252525,0.000265225
-0.00505051,0.0252525,0.00027269
0.00505051,0.0252525,0.000264565
0.0151515,0.0252525,0.000244456
0.0252525,0.0252525,0.00021778
0.0353535,0.0252525,0.00019051
0.0454545,0.0252525,0.000166193
0.0555556,0.0252525,0.000146091
0.0656566,0.0252525,0.000129891
0.0757576,0.0252525,0.000116435
0.0858586,0.0252525,0.000104531
0.0959596,0.0252525,9.34633e-05
0.106061,0.0252525,8.3026e-05
0.116162,0.0252525,7.32911e-05
0.126263,0.0252525,6.43922e-05
0.136364,0.0252525,5.64717e-05
0.146465,0.0252525,4.94925e-05
0.156566,0.0252525,4.33913e-05
0.166667,0.0252525,3.80955e-05
0.176768,0.0252525,3.35158e-05
0.186869,0.0252525,2.95611e-05
0.19697,0.0252525,2.61456e-05
0.207071,0.0252525,2.31928e-05
0.217172,0.0252525,2.06354e-05
0.227273,0.0252525,1.84157e-05
0.237374,0.0252525,1.64844e-05
0.247475,0.0252525,1.47996e-05
0.257576,0.0252525,1.33341e-05
0.267677,0.0252525,1.20444e-05
0.277778,0.0252525,1.09092e-05
0.287879,0.0252525,9.90762e-06
0.29798,0.0252525,9.02157e-06
0.308081,0.0252525,8.23566e-06
0.318182,0.0252525,7.53666e-06
0.328283,0.0252525,6.91327e-06
0.338384,0.0252525,6.3558e-06
0.348485,0.0252525,5.85593e-06
0.358586,0.0252525,5.40656e-06
0.368687,0.0252525,5.00155e-06
0.378788,0.0252525,4.63562e-06
0.388889,0.0252525,4.30088e-06
0.39899,0.0252525,4.00008e-06
0.409091,0.0252525,3.72669e-06
0.419192,0.0252525,3.47767e-06
0.429293,0.0252525,3.25036e-06
0.439394,0.0252525,3.04244e-06
0.449495,0.0252525,2.85189e-06
0.459596,0.0252525,2.67693e-06
0.469697,0.0252525,2.51599e-06
0.479798,0.0252525,2.36768e-06
0.489899,0.0252525,2.2308e-06
0.5,0.0252525,2.10424e-06
-0.5,0.0353535,2.16741e-06
-0.489899,0.0353535,2.29567e-06
-0.479798,0.0353535,2.43412e-06
-0.469697,0.0353535,2.58376e-06
-0.459596,0.0353535,2.74574e-06
-0.449495,0.0353535,2.92134e-06
-0.439394,0.0353535,3.112e-06
-0.429293,0.0353535,3.31934e-06
-0.419192,0.0353535,3.5452e-06
-0.409091,0.0353535,3.79165e-06
-0.39899,0.0353535,4.06103e-06
-0.388889,0.0353535,4.35603e-06
-0.378788,0.0353535,4.67966e-06
-0.368687,0.0353535,5.03517e-06
-0.358586,0.0353535,5.42641e-06
-0.348485,0.0353535,5.85834e-06
-0.338384,0.0353535,6.3362e-06
-0.328283,0.0353535,6.86599e-06
-0.318182,0.0353535,7.45463e-06
-0.308081,0.0353535,8.11007e-06
-0.29798,0.0353535,8.8415e-06
-0.287879,0.0353535,9.65951e-06
-0.277778,0.0353535,1.05763e-05
-0.267677,0.0353535,1.1606e-05
-0.257576,0.0353535,1.27647e-05
-0.247475,0.0353535,1.4063e-05
-0.237374,0.0353535,1.55309e-05
-0.227273,0.0353535,1.71914e-05
-0.217172,0.0353535,1.90718e-05
-0.207071,0.0353535,2.12033e-05
-0.19697,0.0353535,2.36208e-05
-0.186869,0.0353535,2.63635e-05
-0.176768,0.0353535,2.94753e-05
-0.166667,0.0353535,3.30049e-05
-0.156566,0.0353535,3.70074e-05
-0.146465,0.0353535,4.15459e-05
-0.136364,0.0353535,4.66957e-05
-0.126263,0.0353535,5.25523e-05
-0.116162,0.0353535,5.93163e-05
-0.106061,0.0353535,6.70336e-05
-0.0959596,0.0353535,7.61016e-05
-0.0858586,0.0353535,8.69361e-05
-0.0757576,0.0353535,0.00010011
-0.0656566,0.0353535,0.000116314
-0.0555556,0.0353535,0.000136072
-0.0454545,0.0353535,0.000159071
-0.0353535,0.0353535,0.000183311
-0.0252525,0.0353535,0.000204904
-0.0151515,0.0353535,0.000219245
-0.00505051,0.0353535,0.000222979
0.00505051,0.0353535,0.000215129
0.0151515,0.0353535,0.000198757
0.0252525,0.0353535,0.000178475
0.0353535,0.0353535,0.000158677
0.0454545,0.0353535,0.000141626
0.0555556,0.0353535,0.000127721
0.0656566,0.0353535,0.000116312
0.0757576,0.0353535,0.000106349
0.0858586,0.0353535,9.69351e-05
0.0959596,0.0353535,8.76347e-05
0.106061,0.0353535,7.84528e-05
0.116162,0.0353535,6.96156e-05
0.126263,0.0353535,6.13705e-05
0.136364,0.0353535,5.39778e-05
0.146465,0.0353535,4.7374e-05
0.156566,0.0353535,4.15735e-05
0.166667,0.0353535,3.65279e-05
0.176768,0.0353535,3.21619e-05
0.186869,0.0353535,2.83919e-05
0.19697,0.0353535,2.51369e-05
0.207071,0.0353535,2.2323e-05
0.217172,0.0353535,1.98856e-05
0.227273,0.0353535,1.77691e-05
0.237374,0.0353535,1.59263e-05
0.247475,0.0353535,1.43172e-05
0.257576,0.0353535,1.29208e-05
0.267677,0.0353535,1.16853e-05
0.277778,0.0353535,1.05966e-05
0.287879,0.0353535,9.63475e-06
0.29798,0.0353535,8.78283e-06
0.308081,0.0353535,8.0262e-06
0.318182,0.0353535,7.35238e-06
0.328283,0.0353535,6.75067e-06
0.338384,0.0353535,6.21193e-06
0.348485,0.0353535,5.7283e-06
0.358586,0.0353535,5.29302e-06
0.368687,0.0353535,4.90028e-06
0.378788,0.0353535,4.54507e-06
0.388889,0.0353535,4.21948e-06
0.39899,0.0353535,3.92688e-06
0.409091,0.0353535,3.66073e-06
0.419192,0.0353535,3.41813e-06
0.429293,0.0353535,3.19652e-06
0.439394,0.0353535,2.99368e-06
0.449495,0.0353535,2.80766e-06
0.459596,0.0353535,2.63675e-06
0.469697,0.0353535,2.47943e-06
0.479798,0.0353535,2.33438e-06
0.489899,0.0353535,2.20042e-06
0.5,0.0353535,2.0765e-06
-0.5,0.0454545,2.1435e-06
-0.489899,0.0454545,2.26955e-06
-0.479798,0.0454545,2.40553e-06
-0.469697,0.0454545,2.55241e-06
-0.459596,0.0454545,2.71131e-06
-0.449495,0.0454545,2.88344e-06
-0.439394,0.0454545,3.07021e-06
-0.429293,0.0454545,3.27316e-06
-0.419192,0.0454545,3.49405e-06
-0.409091,0.0454545,3.73488e-06
-0.39899,0.0454545,3.99789e-06
-0.388889,0.0454545,4.28564e-06
-0.378788,0.0454545,4.60101e-06
-0.368687,0.0454545,4.94727e-06
-0.358586,0.0454545,5.32718e-06
-0.348485,0.0454545,5.74602e-06
-0.338384,0.0454545,6.20869e-06
-0.328283,0.0454545,6.72084e-06
-0.318182,0.0454545,7.28892e-06
-0.308081,0.0454545,7.92036e-06
-0.29798,0.0454545,8.62367e-06
-0.287879,0.0454545,9.40867e-06
-0.277778,0.0454545,1.02867e-05
-0.267677,0.0454545,1.12706e-05
-0.257576,0.0454545,1.23755e-05
-0.247475,0.0454545,1.36041e-05
-0.237374,0.0454545,1.49925e-05
-0.227273,0.0454545,1.65564e-05
-0.217172,0.0454545,1.83196e-05
-0.207071,0.0454545,2.03085e-05
-0.19697,0.0454545,2.2553e-05
-0.186869,0.0454545,2.50862e-05
-0.176768,0.0454545,2.79444e-05
-0.166667,0.0454545,3.11683e-05
-0.156566,0.0454545,3.48025e-05
-0.146465,0.0454545,3.88975e-05
-0.136364,0.0454545,4.35128e-05
-0.126263,0.0454545,4.87245e-05
-0.116162,0.0454545,5.46751e-05
-0.106061,0.0454545,6.14169e-05
-0.0959596,0.0454545,6.92288e-05
-0.0858586,0.0454545,7.83877e-05
-0.0757576,0.0454545,8.92484e-05
-0.0656566,0.0454545,0.000102177
-0.0555556,0.0454545,0.000117306
-0.0454545,0.0454545,0.000134078
-0.0353535,0.0454545,0.000150806
-0.0252525,0.0454545,0.00016478
-0.0151515,0.0454545,0.000173203
-0.00505051,0.0454545,0.000174382
0.00505051,0.0454545,0.000168071
0.0151515,0.0454545,0.000156377
0.0252525,0.0454545,0.000142711
0.0353535,0.0454545,0.000129762
0.0454545,0.0454545,0.000118754
0.0555556,0.0454545,0.00010968
0.0656566,0.0454545,0.000101922
0.0757576,0.0454545,9.47102e-05
0.0858586,0.0454545,8.74476e-05
0.0959596,0.0454545,7.98936e-05
0.106061,0.0454545,7.21431e-05
0.116162,0.0454545,6.44673e-05
0.126263,0.0454545,5.71516e-05
0.136364,0.0454545,5.04723e-05
0.146465,0.0454545,4.44524e-05
0.156566,0.0454545,3.91207e-05
0.166667,0.0454545,3.44559e-05
0.176768,0.0454545,3.04035e-05
0.186869,0.0454545,2.68949e-05
0.19697,0.0454545,2.38593e-05
0.207071,0.0454545,2.12307e-05
0.217172,0.0454545,1.895e-05
0.227273,0.0454545,1.69662e-05
0.237374,0.0454545,1.52358e-05
0.247475,0.0454545,1.3722e-05
0.257576,0.0454545,1.24083e-05
0.267677,0.0454545,1.12408e-05
0.277778,0.0454545,1.02102e-05
0.287879,0.0454545,9.29801e-06
0.29798,0.0454545,8.48854e-06
0.308081,0.0454545,7.76827e-06
0.318182,0.0454545,7.12565e-06
0.328283,0.0454545,6.55079e-06
0.338384,0.0454545,6.03521e-06
0.348485,0.0454545,5.57161e-06
0.358586,0.0454545,5.15372e-06
0.368687,0.0454545,4.77611e-06
0.378788,0.0454545,4.4341e-06
0.388889,0.0454545,4.12036e-06
0.39899,0.0454545,3.83785e-06
0.409091,0.0454545,3.58059e-06
0.419192,0.0454545,3.34582e-06
0.429293,0.0454545,3.13115e-06
0.439394,0.0454545,2.93447e-06
0.449495,0.0454545,2.75393e-06
0.459596,0.0454545,2.58791e-06
0.469697,0.0454545,2.43496e-06
0.479798,0.0454545,2.29383e-06
0.489899,0.0454545,2.16339e-06
0.5,0.0454545,2.04264e-06
-0.5,0.0555556,2.11446e-06
-0.489899,0.0555556,2.23783e-06
-0.479798,0.0555556,2.37081e-06
-0.469697,0.0555556,2.51436e-06
-0.459596,0.0555556,2.66951e-06
-0.449495,0.0555556,2.83746e-06
-0.439394,0.0555556,3.01952e-06
-0.429293,0.0555556,3.21717e-06
-0.419192,0.0555556,3.43208e-06
-0.409091,0.0555556,3.66614e-06
-0.39899,0.0555556,3.92148e-06
-0.388889,0.0555556,4.20051e-06
-0.378788,0.0555556,4.50596e-06
-0.368687,0.0555556,4.8408e-06
-0.358586,0.0555556,5.20723e-06
-0.348485,0.0555556,5.61055e-06
-0.338384,0.0555556,6.05529e-06
-0.328283,0.0555556,6.54666e-06
-0.318182,0.0555556,7.0906e-06
-0.308081,0.0555556,7.6939e-06
-0.29798,0.0555556,8.36437e-06
-0.287879,0.0555556,9.11092e-06
-0.277778,0.0555556,9.94378e-06
-0.267677,0.0555556,1.08746e-05
-0.257576,0.0555556,1.19168e-05
-0.247475,0.0555556,1.3068e-05
-0.237374,0.0555556,1.43663e-05
-0.227273,0.0555556,1.58219e-05
-0.217172,0.0555556,1.74549e-05
-0.207071,0.0555556,1.92876e-05
-0.19697,0.0555556,2.13448e-05
-0.186869,0.0555556,2.36539e-05
-0.176768,0.0555556,2.6245e-05
-0.166667,0.0555556,2.91514e-05
-0.156566,0.0555556,3.24091e-05
-0.146465,0.0555556,3.60585e-05
-0.136364,0.0555556,4.01465e-05
-0.126263,0.0555556,4.47333e-05
-0.116162,0.0555556,4.98954e-05
-0.106061,0.0555556,5.57087e-05
-0.0959596,0.0555556,6.23276e-05
-0.0858586,0.0555556,6.99032e-05
-0.0757576,0.0555556,7.85971e-05
-0.0656566,0.0555556,8.85033e-05
-0.0555556,0.0555556,9.9467e-05
-0.0454545,0.0555556,0.000110838
-0.0353535,0.0555556,0.000121356
-0.0252525,0.0555556,0.000129419
-0.0151515,0.0555556,0.000133682
-0.00505051,0.0555556,0.000133572
0.00505051,0.0555556,0.000129114
0.0151515,0.0555556,0.000121718
0.0252525,0.0555556,0.00011351
0.0353535,0.0555556,0.000105843
0.0454545,0.0555556,9.92282e-05
0.0555556,0.0555556,9.35063e-05
0.0656566,0.0555556,8.82318e-05
0.0757576,0.0555556,8.29454e-05
0.0858586,0.0555556,7.73247e-05
0.0959596,0.0555556,7.12695e-05
0.106061,0.0555556,6.48958e-05
0.116162,0.0555556,5.84458e-05
0.126263,0.0555556,5.21803e-05
0.136364,0.0555556,4.63119e-05
0.146465,0.0555556,4.09991e-05
0.156566,0.0555556,3.6243e-05
0.166667,0.0555556,3.2045e-05
0.176768,0.0555556,2.83731e-05
0.186869,0.0555556,2.51769e-05
0.19697,0.0555556,2.23998e-05
0.207071,0.0555556,1.99865e-05
0.217172,0.0555556,1.78861e-05
0.227273,0.0555556,1.6054e-05
0.237374,0.0555556,1.44514e-05
0.247475,0.0555556,1.30456e-05
0.257576,0.0555556,1.18232e-05
0.267677,0.0555556,1.0733e-05
0.277778,0.0555556,9.76842e-06
0.287879,0.0555556,8.9127e-06
0.29798,0.0555556,8.15151e-06
0.308081,0.0555556,7.47262e-06
0.318182,0.0555556,6.86555e-06
0.328283,0.0555556,6.32131e-06
0.338384,0.0555556,5.83217e-06
0.348485,0.0555556,5.39146e-06
0.358586,0.0555556,4.99345e-06
0.368687,0.0555556,4.63315e-06
0.378788,0.0555556,4.30627e-06
0.388889,0.0555556,4.00638e-06
0.39899,0.0555556,3.73547e-06
0.409091,0.0555556,3.48839e-06
0.419192,0.0555556,3.26261e-06
0.429293,0.0555556,3.05587e-06
0.439394,0.0555556,2.86623e-06
0.449495,0.0555556,2.69195e-06
0.459596,0.0555556,2.53151e-06
0.469697,0.0555556,2.38355e-06
0.479798,0.0555556,2.24689e-06
0.489899,0.0555556,2.12047e-06
0.5,0.0555556,2.00333e-06
-0.5,0.0656566,2.08072e-06
-0.489899,0.0656566,2.20099e-06
-0.479798,0.0656566,2.33052e-06
-0.469697,0.0656566,2.47022e-06
-0.459596,0.0656566,2.62108e-06
-0.449495,0.0656566,2.78421e-06
-0.439394,0.0656566,2.96087e-06
